longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area
23.9833,57.1,1992-12-14T11:05:00,5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1992-12-21T09:30:00,5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1992-12-21T10:50:00,4,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,1983-05-19T08:35:00,2.2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2006-04-21T16:15:00,4.9,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2006-05-09T15:10:00,1.9,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2006-05-25T11:55:00,3.9,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2006-05-26T07:25:00,2.9,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2006-07-24T14:50:00,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2006-08-29T13:20:00,2.6,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2006-09-03T13:15:00,4.3,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2006-10-11T11:45:00,5.4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,1975-04-21T08:05:00,1.5,20,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1975-06-03T08:20:00,2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1975-06-03T11:40:00,4,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1975-09-02T07:20:00,5.5,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1975-09-02T09:55:00,0.5,10,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.233,58.108,1975-04-03T15:50:00,0.8,19,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,,EE_18,1926.65785695,1086062.9138,6931317200.6
22.33333,58.03333,1975-04-18T05:55:00,3.5,13,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,,EE_17,1677.52099587,1289835.61524,6037258921.89
24.233,58.108,1975-05-05T17:50:00,2.8,17,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,,EE_18,1926.65785695,1086062.9138,6931317200.6
22.33333,58.03333,1975-05-07T05:30:00,5.5,10,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,,EE_17,1677.52099587,1289835.61524,6037258921.89
24.233,58.108,1975-05-20T17:35:00,3,14,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,,EE_18,1926.65785695,1086062.9138,6931317200.6
22.33333,58.03333,1975-06-06T16:00:00,6,10,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,,EE_17,1677.52099587,1289835.61524,6037258921.89
22.33333,58.03333,1975-07-03T19:10:00,3.5,10,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,,EE_17,1677.52099587,1289835.61524,6037258921.89
22.33333,58.03333,1975-09-05T14:55:00,5.2,11,EST-017,Estonia,Gulf of Riga,NW part of the Gulf of Riga CWB,,EE_17,1677.52099587,1289835.61524,6037258921.89
23.9515,58.0667,2012-04-11T20:10:00,1.5,11,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,,EE_18,1926.65785695,1086062.9138,6931317200.6
23.85,57.3,2012-04-12T12:00:00,2.1,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2012-05-02T19:12:00,3.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2012-05-18T20:30:00,2,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2012-05-19T11:50:00,1,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2012-06-10T12:40:00,3.9,21,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2012-07-18T10:40:00,3.5,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2012-08-07T19:45:00,2.8,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9515,58.0667,2012-08-09T17:00:00,1,21,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,,EE_18,1926.65785695,1086062.9138,6931317200.6
23.85,57.3,2012-09-10T14:00:00,4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2012-10-11T16:50:00,4.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2012-10-12T10:20:00,1.9,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,2018-05-07T10:05:00,1.2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,2018-05-19T12:35:00,2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2018-05-19T17:10:00,2,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2018-06-18T10:00:00,2.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2018-06-18T11:59:00,2.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2018-06-27T17:15:00,2.4,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2018-07-12T10:12:00,1.5,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2018-07-12T13:30:00,2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2018-08-10T13:09:00,3,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2018-08-11T06:06:00,3,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2018-10-18T10:56:00,3,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,1989-05-05T12:30:00,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1989-05-29T08:30:00,1.9,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1989-05-30T11:40:00,2.9,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1989-08-05T14:30:00,2.5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1989-10-26T16:05:00,3.5,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-01-26T10:10:00,3,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-01-26T12:05:00,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-02-27T12:50:00,1.6,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-02-27T15:10:00,4.8,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-03-30T07:45:00,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-03-30T11:05:00,3.5,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,1995-04-27T09:05:00,2.2,21,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-04-27T12:05:00,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,1995-05-03T16:25:00,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,1995-05-19T11:40:00,1.8,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-05-19T13:55:00,2,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,1995-05-30T09:30:00,3,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-05-30T11:40:00,1.6,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-07-13T02:05:00,2,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-07-13T11:20:00,2,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-08-03T07:00:00,2.8,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-08-17T12:50:00,2,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-08-24T15:30:00,2.8,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-08-25T12:00:00,2.2,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,1995-09-19T15:20:00,3,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-10-06T05:30:00,3.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-10-06T10:40:00,2.2,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,1995-11-10T10:40:00,2.5,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1995-12-06T09:55:00,4.9,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1995-12-06T12:30:00,2.7,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,2009-03-14T10:35:00,2.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2009-03-15T06:35:00,4.7,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2009-05-29T19:10:00,2.4,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2009-05-30T19:30:00,2.7,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,2009-07-28T12:00:00,3.9,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2009-07-28T14:25:00,4.1,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,2009-08-07T10:55:00,2.1,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2009-08-08T06:40:00,5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2009-11-06T11:40:00,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,1972-06-17T17:42:00,4.5,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,1972-07-19T15:15:00,3,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,2015-05-09T20:15:00,1.8,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2015-05-10T15:42:00,2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2015-05-27T11:15:00,1.5,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,2015-07-08T08:42:00,2.5,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2015-07-29T10:40:00,4.5,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2015-07-29T12:10:00,2.5,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2015-08-06T09:52:00,3.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2015-08-06T16:10:00,2.6,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2015-09-16T11:47:00,4.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2015-09-16T12:45:00,3.6,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,2015-10-21T08:45:00,3,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,2015-11-06T07:28:00,4.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,2015-11-06T09:45:00,3.6,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
