x,y,latitude,transparency_m,station_vi,longitude,fid,visit_date,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area
24.3367,57.5933,57.5933,1.6,205130,24.3367,2661,2005/06/02 17:05:00.000,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.2976,57.5922,57.5922,1.7,205131,24.2976,2662,2005/06/02 17:40:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,2.1,205132,24.1167,2663,2005/06/02 19:35:00.000,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3733,57.315,57.315,1.8,205148,24.3733,2664,2005/06/05 10:25:00.000,18,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3667,57.24,57.24,1.2,205149,24.3667,2665,2005/06/05 11:40:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.1505,57.2233,57.2233,1.8,205150,24.1505,2666,2005/06/05 13:30:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.2167,57.1833,57.1833,2,205151,24.2167,2667,2005/06/05 15:15:00.000,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.25,57.1683,57.1683,1.5,205152,24.25,2668,2005/06/05 16:35:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.097,57.0986,57.0986,1.1,205153,24.097,2669,2005/06/05 18:55:00.000,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9333,57.1667,57.1667,2,205154,23.9333,2670,2005/06/05 20:45:00.000,18,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.0017,57.0833,57.0833,2.5,205155,24.0017,2671,2005/08/04 16:50:00.000,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9792,57.0737,57.0737,1.9,205156,23.9792,2672,2005/08/04 18:15:00.000,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,57.1,2,205157,23.9833,2673,2005/08/04 19:20:00.000,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
22.8833,57.7976,57.7976,3,205162,22.8833,2674,2005/08/06 10:00:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.6167,57.7333,57.7333,3.1,205163,22.6167,2675,2005/08/06 12:05:00.000,13,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
22.8167,57.5333,57.5333,3,205164,22.8167,2676,2005/08/06 14:40:00.000,14,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
22.9833,57.5667,57.5667,3.2,205165,22.9833,2677,2005/08/06 16:25:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.07,57.3967,57.3967,2.9,205166,23.07,2678,2005/08/06 19:10:00.000,14,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
23.4833,57.4,57.4,3,205167,23.4833,2679,2005/08/06 21:20:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.254,57.1667,57.1667,3,205168,23.254,2680,2005/08/07 06:20:00.000,14,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
23.4867,57.0467,57.0467,3.2,205169,23.4867,2681,2005/08/07 08:10:00.000,14,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
23.6667,57.1667,57.1667,3,205170,23.6667,2682,2005/08/07 10:15:00.000,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.705,56.9767,56.9767,2.9,205171,23.705,2683,2005/08/07 13:00:00.000,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.7433,56.98,56.98,2.6,205172,23.7433,2684,2005/08/07 14:30:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.92,57.025,57.025,2.5,205173,23.92,2685,2005/08/07 15:50:00.000,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9683,57.0433,57.0433,2.6,205174,23.9683,2686,2005/08/07 17:00:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.097,57.0986,57.0986,1.6,205175,24.097,2687,2005/08/07 18:30:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.25,57.1683,57.1683,2.9,205176,24.25,2688,2005/08/07 20:05:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.6167,57.6167,57.6167,3.2,205177,23.6167,2689,2005/08/08 07:15:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9167,57.85,57.85,3,205178,23.9167,2690,2005/08/08 13:35:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.0665,57.8827,57.8827,3,205179,24.0665,2691,2005/08/08 15:10:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.2433,57.88,57.88,2.6,205180,24.2433,2692,2005/08/08 16:55:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3085,57.856,57.856,1.9,205181,24.3085,2693,2005/08/08 17:55:00.000,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.315,57.7467,57.7467,2.2,205182,24.315,2694,2005/08/08 20:25:00.000,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.1167,57.6,57.6,3.9,205183,24.1167,2695,2005/08/09 07:00:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3367,57.5933,57.5933,2.6,205184,24.3367,2696,2005/08/09 09:00:00.000,16,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3533,57.4483,57.4483,2.2,205185,24.3533,2697,2005/08/09 10:40:00.000,17,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.0833,57.35,57.35,4.1,205186,24.0833,2698,2005/08/09 12:30:00.000,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3733,57.315,57.315,2.6,205187,24.3733,2699,2005/08/09 14:45:00.000,15,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3667,57.24,57.24,2.7,205188,24.3667,2700,2005/08/09 16:05:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.7667,57.4167,57.4167,3.7,205189,23.7667,2701,2005/08/09 18:50:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,57.3,2.9,205190,23.85,2702,2005/08/10 06:50:00.000,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9333,57.1667,57.1667,3,205191,23.9333,2703,2005/08/10 11:10:00.000,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.0017,57.0833,57.0833,3.8,205193,24.0017,2704,2005/11/26 12:00:00.000,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9792,57.0737,57.0737,2.7,205194,23.9792,2705,2005/11/26 13:45:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9683,57.0433,57.0433,2.6,205195,23.9683,2706,2005/11/26 14:45:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.92,57.025,57.025,2.5,205196,23.92,2707,2005/11/26 15:32:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
22.8833,57.7976,57.7976,1.95,205202,22.8833,2708,2005/11/29 08:05:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.6167,57.7333,57.7333,2.1,205203,22.6167,2709,2005/11/29 10:20:00.000,9,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
22.8167,57.5333,57.5333,2.6,205204,22.8167,2710,2005/11/29 12:45:00.000,11,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
22.9833,57.5667,57.5667,2.3,205205,22.9833,2711,2005/11/29 13:55:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.254,57.1667,57.1667,1.9,205208,23.254,2712,2005/11/30 08:05:00.000,9,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
23.4867,57.0467,57.0467,2.2,205209,23.4867,2713,2005/11/30 09:55:00.000,9,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E",,"Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75
23.705,56.9767,56.9767,2.3,205210,23.705,2714,2005/11/30 11:15:00.000,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.6667,57.1667,57.1667,2.2,205211,23.6667,2715,2005/11/30 13:00:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9333,57.1667,57.1667,1.9,205212,23.9333,2716,2005/11/30 15:05:00.000,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.0665,57.8827,57.8827,1.9,205216,24.0665,2717,2005/12/01 08:26:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.2433,57.88,57.88,1.9,205217,24.2433,2718,2005/12/01 09:50:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3085,57.856,57.856,1.7,205218,24.3085,2719,2005/12/01 10:45:00.000,19,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.315,57.7467,57.7467,1.5,205219,24.315,2720,2005/12/01 12:25:00.000,19,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.1167,57.6,57.6,1.9,205220,24.1167,2721,2005/12/01 14:30:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.6167,57.6167,57.6167,3.1,205223,23.6167,2722,2005/12/02 06:45:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.7667,57.4167,57.4167,2.5,205224,23.7667,2723,2005/12/02 14:00:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.3733,57.315,57.315,2.5,205226,24.3733,2724,2005/12/03 08:30:00.000,19,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F",,"Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48
24.3667,57.24,57.24,2.1,205227,24.3667,2725,2005/12/03 09:40:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.25,57.1683,57.1683,1.85,205228,24.25,2726,2005/12/03 11:40:00.000,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
24.097,57.0986,57.0986,2.3,205229,24.097,2727,2005/12/03 13:25:00.000,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.9833,57.1,57.1,1.2,76021,23.9833,2728,1976/04/24 08:00:00.000,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,57.3,2,76022,23.85,2729,1976/04/24 10:30:00.000,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.0833,57.35,57.35,1.5,76023,24.0833,2730,1976/04/24 14:00:00.000,20,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.7667,57.4167,57.4167,3,76024,23.7667,2731,1976/04/24 16:05:00.000,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,3.5,76025,23.4833,2732,1976/04/24 18:15:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.8833,57.7976,57.7976,3,76027,22.8833,2733,1976/04/25 12:40:00.000,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.8667,57.6,57.6,2.2,76028,23.8667,2734,1976/04/26 11:45:00.000,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.6167,57.6167,57.6167,3,76029,23.6167,2735,1976/04/26 13:55:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.9833,57.5667,57.5667,4.2,76030,22.9833,2736,1976/04/26 18:20:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.35,57.96,57.96,3.5,76031,23.35,2737,1976/04/27 07:20:00.000,12,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02
23.9833,57.1,57.1,2,76044,23.9833,2738,1976/05/19 06:05:00.000,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,57.3,3.5,76045,23.85,2739,1976/05/19 08:45:00.000,16,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.0833,57.35,57.35,3,76046,24.0833,2740,1976/05/19 11:45:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.7667,57.4167,57.4167,4.5,76047,23.7667,2741,1976/05/19 14:15:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,5,76048,23.4833,2742,1976/05/19 16:25:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,3.5,76049,24.1167,2743,1976/05/20 07:40:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.6167,57.6167,57.6167,4.5,76050,23.6167,2744,1976/05/20 11:35:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.9833,57.5667,57.5667,5,76051,22.9833,2745,1976/05/20 16:25:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.8833,57.7976,57.7976,4.5,76053,22.8833,2746,1976/05/21 13:40:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4,58.2,58.2,5.5,76054,23.4,2747,1976/05/22 06:35:00.000,11,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02
23.35,57.96,57.96,6,76055,23.35,2748,1976/05/22 09:30:00.000,10,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02
24.1318,57.9683,57.9683,3.4,76056,24.1318,2749,1976/05/18 15:05:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,57.1,2,76057,23.9833,2750,1976/06/02 07:55:00.000,16,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,57.3,4.5,76058,23.85,2751,1976/06/02 10:10:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.7667,57.4167,57.4167,5,76059,23.7667,2752,1976/06/02 16:10:00.000,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.6167,57.6167,57.6167,5,76060,23.6167,2753,1976/06/03 12:30:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,5.5,76061,23.4833,2754,1976/06/02 18:25:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.0833,57.35,57.35,5.5,76062,24.0833,2755,1976/06/02 14:55:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4,58.2,58.2,5,76063,23.4,2756,1976/06/04 09:30:00.000,12,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02
23.35,57.96,57.96,5.5,76064,23.35,2757,1976/06/04 07:00:00.000,11,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02
22.8833,57.7976,57.7976,6.5,76065,22.8833,2758,1976/06/04 14:40:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.9833,57.5667,57.5667,5.5,76066,22.9833,2759,1976/06/03 17:10:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,5.5,76067,24.1167,2760,1976/06/03 08:55:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
22.41,57.8433,57.8433,6,76069,22.41,2761,1976/06/05 08:35:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1318,57.9683,57.9683,5.2,76070,24.1318,2762,1976/06/16 14:30:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,5.2,76071,24.1167,2763,1976/06/15 16:55:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.9833,57.1,57.1,3,76072,23.9833,2764,1976/07/03 05:40:00.000,14,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,,Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07
23.85,57.3,57.3,5.5,76073,23.85,2765,1976/07/03 17:55:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,6,76077,23.4833,2766,1976/07/02 21:45:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1318,57.9683,57.9683,4,76091,24.1318,2767,1976/07/13 21:30:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,4,76092,24.1167,2768,1976/07/15 08:17:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1318,57.9683,57.9683,2.5,76093,24.1318,2769,1976/08/05 08:40:00.000,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.85,57.3,57.3,5,76096,23.85,2770,1976/08/04 07:25:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.0833,57.35,57.35,5,76097,24.0833,2771,1976/08/04 10:15:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.7667,57.4167,57.4167,5,76098,23.7667,2772,1976/08/04 12:35:00.000,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4833,57.4,57.4,4.5,76099,23.4833,2773,1976/08/04 14:25:00.000,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
24.1167,57.6,57.6,5,76101,24.1167,2774,1976/08/05 08:10:00.000,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.6167,57.6167,57.6167,6.5,76102,23.6167,2775,1976/08/05 12:00:00.000,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7
23.4,58.2,58.2,6,76103,23.4,2776,1976/08/06 09:05:00.000,12,EST-019,Estonia,Gulf of Riga,Central part of the Gulf of Riga CWB,,EE_19,1960.16337669,379661.151667,6969951504.02
