longitude,visit_date,color_id,latitude,fid,station_vi,transparen,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,geometry,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
23.6167,2004-04-25T13:25:00Z,9,57.6167,457,204073,1.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,25,4,2004,2004,Mar-02:May-30,TRUE,spring
24.0017,2004-05-21T12:50:00Z,20,57.0833,458,204074,1.7,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,21,5,2004,2004,Mar-02:May-30,TRUE,spring
23.9833,2004-05-21T14:00:00Z,19,57.1,459,204075,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,21,5,2004,2004,Mar-02:May-30,TRUE,spring
24.097,2004-05-21T15:30:00Z,19,57.0986,460,204076,1.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986,21,5,2004,2004,Mar-02:May-30,TRUE,spring
24.25,2004-05-21T17:10:00Z,19,57.1683,461,204077,1.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,21,5,2004,2004,Mar-02:May-30,TRUE,spring
24.2167,2004-05-21T18:30:00Z,18,57.1833,462,204078,2.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.2167|57.1833,21,5,2004,2004,Mar-02:May-30,TRUE,spring
24.2167,2004-05-21T19:35:00Z,16,57.1833,463,204079,2.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.2167|57.1833,21,5,2004,2004,Mar-02:May-30,TRUE,spring
24.3667,2004-05-21T21:20:00Z,17,57.24,464,204080,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24,21,5,2004,2004,Mar-02:May-30,TRUE,spring
24.3733,2004-05-21T22:25:00Z,18,57.315,465,204081,1.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,21,5,2004,2004,Mar-02:May-30,TRUE,spring
24.0833,2004-05-22T06:00:00Z,13,57.35,466,204082,3.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.3533,2004-05-22T09:00:00Z,17,57.4483,467,204083,1.9,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.3533,2004-05-22T09:40:00Z,17,57.4483,468,204084,1.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.3367,2004-05-22T11:00:00Z,16,57.5933,469,204085,2.1,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.2976,2004-05-22T11:25:00Z,16,57.5922,470,204086,2.3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2976|57.5922,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.1167,2004-05-22T12:40:00Z,13,57.6,471,204087,3.4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.315,2004-05-22T14:50:00Z,14,57.7467,472,204088,2.5,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.315|57.7467,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.2005,2004-05-22T15:40:00Z,14,57.7663,473,204089,2.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2005|57.7663,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.3085,2004-05-22T17:05:00Z,14,57.856,474,204090,2.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3085|57.856,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.2433,2004-05-22T18:10:00Z,15,57.88,475,204091,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2433|57.88,22,5,2004,2004,Mar-02:May-30,TRUE,spring
24.0665,2004-05-22T19:15:00Z,14,57.8827,476,204092,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0665|57.8827,22,5,2004,2004,Mar-02:May-30,TRUE,spring
23.9167,2004-05-22T20:25:00Z,15,57.85,477,204093,3.1,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.9167|57.85,22,5,2004,2004,Mar-02:May-30,TRUE,spring
23.6167,2004-05-23T06:10:00Z,16,57.6167,478,204094,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,23,5,2004,2004,Mar-02:May-30,TRUE,spring
23.4833,2004-05-23T09:45:00Z,15,57.4,479,204095,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,23,5,2004,2004,Mar-02:May-30,TRUE,spring
23.7667,2004-05-23T12:15:00Z,13,57.4167,480,204096,3.4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.7667|57.4167,23,5,2004,2004,Mar-02:May-30,TRUE,spring
23.85,2004-05-23T14:30:00Z,14,57.3,481,204097,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,23,5,2004,2004,Mar-02:May-30,TRUE,spring
23.6667,2004-05-23T17:55:00Z,16,57.1667,482,204098,2.6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667,23,5,2004,2004,Mar-02:May-30,TRUE,spring
23.9333,2004-05-23T20:40:00Z,16,57.1667,483,204099,2.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9333|57.1667,23,5,2004,2004,Mar-02:May-30,TRUE,spring
23.9565,2004-05-23T21:50:00Z,17,57.1243,484,204100,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9565|57.1243,23,5,2004,2004,Mar-02:May-30,TRUE,spring
23.9792,2004-05-24T07:15:00Z,17,57.0737,485,204101,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737,24,5,2004,2004,Mar-02:May-30,TRUE,spring
22.41,2004-05-27T22:30:00Z,11,57.8433,486,204115,4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.41|57.8433,27,5,2004,2004,Mar-02:May-30,TRUE,spring
22.8833,2004-05-28T06:20:00Z,12,57.7976,487,204116,4.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.8833|57.7976,28,5,2004,2004,Mar-02:May-30,TRUE,spring
22.6167,2004-05-28T08:30:00Z,12,57.7333,488,204117,4.8,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.6167|57.7333,28,5,2004,2004,Mar-02:May-30,TRUE,spring
22.8167,2004-05-28T10:40:00Z,13,57.5333,489,204118,4.5,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.8167|57.5333,28,5,2004,2004,Mar-02:May-30,TRUE,spring
22.9833,2004-05-28T12:00:00Z,14,57.5667,490,204119,3.4,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,28,5,2004,2004,Mar-02:May-30,TRUE,spring
23.07,2004-05-28T15:30:00Z,15,57.3967,491,204120,3.2,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.07|57.3967,28,5,2004,2004,Mar-02:May-30,TRUE,spring
23.2508,2004-05-28T16:40:00Z,15,57.3331,492,204121,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.2508|57.3331,28,5,2004,2004,Mar-02:May-30,TRUE,spring
23.1765,2004-05-28T17:40:00Z,16,57.3268,493,204122,3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.1765|57.3268,28,5,2004,2004,Mar-02:May-30,TRUE,spring
23.3267,2004-05-28T19:40:00Z,17,57.1682,494,204123,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.3267|57.1682,28,5,2004,2004,Mar-02:May-30,TRUE,spring
23.254,2004-05-28T20:25:00Z,17,57.1667,495,204124,2.8,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.254|57.1667,28,5,2004,2004,Mar-02:May-30,TRUE,spring
23.4867,2004-05-28T22:00:00Z,17,57.0467,496,204125,2.8,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,28,5,2004,2004,Mar-02:May-30,TRUE,spring
23.705,2004-05-29T06:30:00Z,17,56.9767,497,204126,2.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.705|56.9767,29,5,2004,2004,Mar-02:May-30,TRUE,spring
23.7433,2004-05-29T07:45:00Z,17,56.98,498,204127,3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.7433|56.98,29,5,2004,2004,Mar-02:May-30,TRUE,spring
23.8129,2004-05-29T09:00:00Z,16,57.0862,499,204128,3.2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8129|57.0862,29,5,2004,2004,Mar-02:May-30,TRUE,spring
23.8883,2004-05-29T10:20:00Z,16,57.055,500,204129,3.1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.8883|57.055,29,5,2004,2004,Mar-02:May-30,TRUE,spring
23.92,2004-05-29T11:00:00Z,17,57.025,501,204130,2.7,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,29,5,2004,2004,Mar-02:May-30,TRUE,spring
23.9683,2004-05-29T12:10:00Z,17,57.0433,502,204131,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9683|57.0433,29,5,2004,2004,Mar-02:May-30,TRUE,spring
24.0017,2004-06-29T11:10:00Z,21,57.0833,503,204133,2.1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,29,6,2004,2004,Jun-01:Aug-30,TRUE,summer
23.9833,2004-06-29T12:00:00Z,21,57.1,504,204134,1.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,29,6,2004,2004,Jun-01:Aug-30,TRUE,summer
24.25,2004-06-29T13:55:00Z,19,57.1683,505,204135,1.8,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,29,6,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3733,2004-06-29T15:35:00Z,17,57.315,506,204136,2.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,29,6,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3533,2004-06-29T17:10:00Z,16,57.4483,507,204137,2.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,29,6,2004,2004,Jun-01:Aug-30,TRUE,summer
24.2717,2004-06-29T17:40:00Z,16,57.4415,508,204138,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2717|57.4415,29,6,2004,2004,Jun-01:Aug-30,TRUE,summer
24.0833,2004-06-29T21:35:00Z,16,57.35,509,204139,2.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,29,6,2004,2004,Jun-01:Aug-30,TRUE,summer
23.85,2004-06-30T05:35:00Z,16,57.3,510,204140,2.8,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,30,6,2004,2004,Jun-01:Aug-30,TRUE,summer
23.6667,2004-06-30T09:55:00Z,16,57.1667,511,204141,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667,30,6,2004,2004,Jun-01:Aug-30,TRUE,summer
23.4867,2004-06-30T11:30:00Z,16,57.0467,512,204142,1.9,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,30,6,2004,2004,Jun-01:Aug-30,TRUE,summer
23.92,2004-06-30T13:35:00Z,16,57.025,513,204143,1.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.92|57.025,30,6,2004,2004,Jun-01:Aug-30,TRUE,summer
24.0017,2004-07-27T14:05:00Z,15,57.0833,514,204145,2,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,27,7,2004,2004,Jun-01:Aug-30,TRUE,summer
23.9833,2004-07-27T14:45:00Z,13,57.1,515,204146,2.5,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,27,7,2004,2004,Jun-01:Aug-30,TRUE,summer
24.25,2004-07-27T16:40:00Z,9,57.1683,516,204147,2.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,27,7,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3733,2004-07-27T18:40:00Z,9,57.315,517,204148,2.4,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,27,7,2004,2004,Jun-01:Aug-30,TRUE,summer
24.0833,2004-07-27T20:15:00Z,9,57.35,518,204149,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,27,7,2004,2004,Jun-01:Aug-30,TRUE,summer
24.1167,2004-07-28T06:30:00Z,9,57.6,519,204151,2.9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,28,7,2004,2004,Jun-01:Aug-30,TRUE,summer
23.6667,2004-08-03T20:40:00Z,15,57.1667,520,204152,2.7,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6667|57.1667,3,8,2004,2004,Jun-01:Aug-30,TRUE,summer
22.6167,2004-08-04T05:30:00Z,15,57.7333,521,204153,3.5,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.6167|57.7333,4,8,2004,2004,Jun-01:Aug-30,TRUE,summer
22.8833,2004-08-04T07:20:00Z,14,57.7976,522,204154,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.8833|57.7976,4,8,2004,2004,Jun-01:Aug-30,TRUE,summer
22.41,2004-08-04T09:40:00Z,12,57.8433,523,204155,3.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.41|57.8433,4,8,2004,2004,Jun-01:Aug-30,TRUE,summer
22.8167,2004-08-06T05:20:00Z,15,57.5333,524,204169,3,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,22.8167|57.5333,6,8,2004,2004,Jun-01:Aug-30,TRUE,summer
22.9833,2004-08-06T06:35:00Z,15,57.5667,525,204170,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22.9833|57.5667,6,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.07,2004-08-06T08:40:00Z,16,57.3967,526,204171,2.6,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.07|57.3967,6,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.1765,2004-08-06T09:55:00Z,15,57.3268,527,204172,2.8,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,23.1765|57.3268,6,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.4833,2004-08-06T11:40:00Z,16,57.4,528,204173,2.6,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.4833|57.4,6,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.254,2004-08-06T14:10:00Z,16,57.1667,529,204174,2.4,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.254|57.1667,6,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.4867,2004-08-06T16:05:00Z,16,57.0467,530,204175,2.6,LAT-003,Latvia,Gulf of Riga,"Gulf of Riga sandy coast, waterbodies C&E","","Gulf of Riga sandy coast, waterbodies C&E",387.080162999,296440.220511,1327844259.75,23.4867|57.0467,6,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.85,2004-08-09T21:40:00Z,16,57.3,531,204177,3,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.85|57.3,9,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.1167,2004-08-10T06:05:00Z,17,57.6,532,204179,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.1167|57.6,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3367,2004-08-10T07:40:00Z,17,57.5933,533,204180,2.6,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3367|57.5933,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.315,2004-08-10T09:15:00Z,16,57.7467,534,204181,2.4,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.315|57.7467,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3085,2004-08-10T10:40:00Z,17,57.856,535,204182,2.3,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3085|57.856,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.2433,2004-08-10T11:25:00Z,16,57.88,536,204183,2.5,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.2433|57.88,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.0665,2004-08-10T12:25:00Z,15,57.8827,537,204184,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0665|57.8827,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.9167,2004-08-10T13:40:00Z,15,57.85,538,204185,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.9167|57.85,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.6167,2004-08-10T16:10:00Z,15,57.6167,539,204186,3.2,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23.6167|57.6167,10,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.0833,2004-08-11T06:20:00Z,14,57.35,540,204187,3.1,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24.0833|57.35,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3533,2004-08-11T08:10:00Z,14,57.4483,541,204188,3.1,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3533|57.4483,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3733,2004-08-11T09:20:00Z,15,57.315,542,204189,2.9,LAT-004,Latvia,Gulf of Riga,"Gulf of Riga stony coast, waterbodies D&F","","Gulf of Riga stony coast, waterbodies D&F",308.69830546,436367.284109,1064792248.48,24.3733|57.315,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.3667,2004-08-11T10:30:00Z,15,57.24,543,204190,2.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.3667|57.24,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.25,2004-08-11T11:30:00Z,16,57.1683,544,204191,2.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.25|57.1683,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.097,2004-08-11T12:55:00Z,16,57.0986,545,204192,2.6,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.097|57.0986,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.9833,2004-08-11T13:40:00Z,15,57.1,546,204193,3,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9833|57.1,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
24.0017,2004-08-11T14:25:00Z,18,57.0833,547,204194,1.9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24.0017|57.0833,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
23.9792,2004-08-11T15:10:00Z,17,57.0737,548,204195,2.1,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23.9792|57.0737,11,8,2004,2004,Jun-01:Aug-30,TRUE,summer
