longitude,latitude,visit_date,transparency_m,color_id,HELCOM_ID,country,level_2,Name,Open_sea,F2_Name,new_area_k,Shape_Leng,Shape_Area,Day_generated,Month_generated,Year_generated,Year_adj_generated,period_label,leap_year,group_labels
23.9833,57.1,1978-05-25T18:15:00Z,2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,5,1978,1978,Mar-02:May-30,FALSE,spring
23.85,57.3,1978-05-25T20:15:00Z,2,20,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,5,1978,1978,Mar-02:May-30,FALSE,spring
23.85,57.3,1978-06-08T17:04:00Z,4,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,6,1978,1978,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1978-06-08T20:40:00Z,2.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,6,1978,1978,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1978-09-23T15:05:00Z,3,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23,9,1978,1978,Sep-01:Nov-30,FALSE,autumn
23.9855,57.10216,2021-06-22T09:47:00Z,1.2,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,22,6,2021,2021,Jun-01:Aug-30,FALSE,summer
23.98285,57.10385,2021-05-13T12:21:00Z,1.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,5,2021,2021,Mar-02:May-30,FALSE,spring
23.98328,57.1,2021-04-28T14:10:00Z,1.5,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,28,4,2021,2021,Mar-02:May-30,FALSE,spring
23.98328,57.1,2021-04-29T12:30:00Z,1.2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,4,2021,2021,Mar-02:May-30,FALSE,spring
23.98333,57.104,2021-05-12T09:42:00Z,1,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,5,2021,2021,Mar-02:May-30,FALSE,spring
23.985,57.10233,2021-06-10T09:50:00Z,1,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,6,2021,2021,Jun-01:Aug-30,FALSE,summer
23.98416,57.10233,2021-06-11T10:07:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,11,6,2021,2021,Jun-01:Aug-30,FALSE,summer
23.98333,57.10183,2021-06-21T09:55:00Z,2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,21,6,2021,2021,Jun-01:Aug-30,FALSE,summer
23.983,57.10183,2021-07-15T09:50:00Z,1.5,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,15,7,2021,2021,Jun-01:Aug-30,FALSE,summer
23.987444,57.100221,2021-09-09T10:42:00Z,3.1,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,9,9,2021,2021,Sep-01:Nov-30,FALSE,autumn
23.98466,57.085,2021-09-10T10:17:00Z,2.1,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,9,2021,2021,Sep-01:Nov-30,FALSE,autumn
23.98416,57.10316,2021-07-16T09:21:00Z,1.8,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,16,7,2021,2021,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2013-05-06T18:10:00Z,4.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,5,2013,2013,Mar-02:May-30,FALSE,spring
23.9833,57.1,2013-05-07T07:10:00Z,1.3,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,5,2013,2013,Mar-02:May-30,FALSE,spring
23.9833,57.1,2013-05-25T14:50:00Z,3,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,25,5,2013,2013,Mar-02:May-30,FALSE,spring
23.85,57.3,2013-05-26T08:05:00Z,4.5,21,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,5,2013,2013,Mar-02:May-30,FALSE,spring
23.9833,57.1,2013-08-17T19:10:00Z,2.7,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,17,8,2013,2013,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2013-08-18T09:45:00Z,3.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,8,2013,2013,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2013-09-09T12:25:00Z,6.2,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,9,2013,2013,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2013-11-09T14:15:00Z,4.5,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,11,2013,2013,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2013-11-10T10:08:00Z,2.4,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,11,2013,2013,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-01-21T13:40:00Z,3.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,21,1,2002,2002,Dec-01:Mar-01,FALSE,winter
23.85,57.3,2002-02-21T12:50:00Z,2.2,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,21,2,2002,2002,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,2002-03-12T16:00:00Z,1.4,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,3,2002,2002,Mar-02:May-30,FALSE,spring
23.85,57.3,2002-03-26T12:10:00Z,2.4,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,3,2002,2002,Mar-02:May-30,FALSE,spring
23.85,57.3,2002-03-26T14:40:00Z,2.2,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,26,3,2002,2002,Mar-02:May-30,FALSE,spring
23.9833,57.1,2002-03-26T17:00:00Z,1.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,26,3,2002,2002,Mar-02:May-30,FALSE,spring
23.85,57.3,2002-04-10T07:00:00Z,2.7,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,4,2002,2002,Mar-02:May-30,FALSE,spring
23.9833,57.1,2002-04-23T12:20:00Z,1.8,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23,4,2002,2002,Mar-02:May-30,FALSE,spring
23.85,57.3,2002-04-25T18:00:00Z,1.8,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,25,4,2002,2002,Mar-02:May-30,FALSE,spring
23.9833,57.1,2002-05-07T12:15:00Z,1.9,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,5,2002,2002,Mar-02:May-30,FALSE,spring
23.85,57.3,2002-05-11T05:05:00Z,2.4,17,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,5,2002,2002,Mar-02:May-30,FALSE,spring
23.9833,57.1,2002-05-21T12:00:00Z,2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,21,5,2002,2002,Mar-02:May-30,FALSE,spring
23.85,57.3,2002-05-23T17:35:00Z,3.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23,5,2002,2002,Mar-02:May-30,FALSE,spring
23.9833,57.1,2002-06-04T11:50:00Z,3.6,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,4,6,2002,2002,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2002-06-06T16:20:00Z,3,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,6,6,2002,2002,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2002-06-18T05:00:00Z,3.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,18,6,2002,2002,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2002-07-08T11:42:00Z,2.5,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2002-07-10T05:40:00Z,3,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,10,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.8496,57.3164,2002-07-27T12:00:00Z,3.9,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.8811,57.2995,2002-07-27T13:15:00Z,4.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2002-07-27T14:15:00Z,4.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.8078,57.2997,2002-07-27T17:30:00Z,4.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.8498,57.2832,2002-07-27T18:25:00Z,4.5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2002-07-27T21:30:00Z,4,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,7,2002,2002,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2002-08-06T13:45:00Z,2.5,15,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,6,8,2002,2002,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2002-08-09T20:00:00Z,3.5,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,8,2002,2002,Jun-01:Aug-30,FALSE,summer
23.8811,57.2995,2002-08-20T13:30:00Z,5.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,8,2002,2002,Jun-01:Aug-30,FALSE,summer
23.8496,57.3164,2002-08-20T14:35:00Z,4.6,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,8,2002,2002,Jun-01:Aug-30,FALSE,summer
23.8078,57.2997,2002-08-20T15:20:00Z,5.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,8,2002,2002,Jun-01:Aug-30,FALSE,summer
23.85,57.3,2002-08-20T15:45:00Z,5.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,8,2002,2002,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2002-08-20T19:35:00Z,3.5,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,20,8,2002,2002,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,2002-09-03T12:25:00Z,4,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,3,9,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-09-05T13:00:00Z,4.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,9,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-09-17T12:50:00Z,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,17,9,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2002-09-17T17:50:00Z,4.1,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,17,9,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-10-11T13:00:00Z,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,11,10,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-10-16T14:20:00Z,3.5,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,16,10,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2002-10-17T12:17:00Z,2.5,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,17,10,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.9833,57.1,2002-11-08T12:20:00Z,2.9,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,11,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-11-09T11:55:00Z,3.1,15,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,11,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-11-22T08:30:00Z,2.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,22,11,2002,2002,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,2002-12-05T12:10:00Z,2.8,13,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,12,2002,2003,Dec-01:Mar-01,FALSE,winter
23.9833,57.1,1979-05-05T11:00:00Z,1.2,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,5,5,1979,1979,Mar-02:May-30,FALSE,spring
23.85,57.3,1979-05-05T13:25:00Z,2,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,5,1979,1979,Mar-02:May-30,FALSE,spring
23.85,57.3,1979-06-08T05:00:00Z,5,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,6,1979,1979,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1979-07-04T07:25:00Z,4.5,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,4,7,1979,1979,Jun-01:Aug-30,FALSE,summer
23.98368,57.10365,2022-05-13T13:05:00Z,2,21,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,5,2022,2022,Mar-02:May-30,FALSE,spring
23.9823,57.10316,2022-08-19T09:40:00Z,3,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,19,8,2022,2022,Jun-01:Aug-30,FALSE,summer
23.98257,57.10493,2022-06-13T19:41:00Z,1.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,13,6,2022,2022,Jun-01:Aug-30,FALSE,summer
24.233,58.108,1973-05-24T13:17:00Z,3.8,15,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,24,5,1973,1973,Mar-02:May-30,FALSE,spring
24.233,58.108,1973-06-07T12:25:00Z,2.5,14,EST-018,Estonia,Gulf of Riga,NE part of the Gulf of Riga CWB,"",EE_18,1926.65785695,1086062.9138,6931317200.6,7,6,1973,1973,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1985-05-12T09:15:00Z,2.5,7,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,12,5,1985,1985,Mar-02:May-30,FALSE,spring
23.9833,57.1,1985-07-23T08:15:00Z,3,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,23,7,1985,1985,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1985-07-23T10:10:00Z,4,14,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,23,7,1985,1985,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1999-01-14T11:50:00Z,2.2,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,14,1,1999,1999,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1999-01-14T14:25:00Z,4.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,14,1,1999,1999,Dec-01:Mar-01,FALSE,winter
23.85,57.3,1999-03-12T14:00:00Z,3.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,12,3,1999,1999,Mar-02:May-30,FALSE,spring
23.85,57.3,1999-03-30T13:00:00Z,5,12,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,30,3,1999,1999,Mar-02:May-30,FALSE,spring
23.9833,57.1,1999-03-30T18:00:00Z,1.6,20,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,30,3,1999,1999,Mar-02:May-30,FALSE,spring
23.9833,57.1,1999-04-20T15:50:00Z,1.3,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,20,4,1999,1999,Mar-02:May-30,FALSE,spring
23.85,57.3,1999-04-20T18:00:00Z,4.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,20,4,1999,1999,Mar-02:May-30,FALSE,spring
23.9833,57.1,1999-05-03T19:30:00Z,1.5,17,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,3,5,1999,1999,Mar-02:May-30,FALSE,spring
23.85,57.3,1999-05-05T14:20:00Z,2.8,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,5,5,1999,1999,Mar-02:May-30,FALSE,spring
23.85,57.3,1999-05-15T06:15:00Z,2.6,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,15,5,1999,1999,Mar-02:May-30,FALSE,spring
23.9833,57.1,1999-05-15T09:20:00Z,2.4,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,15,5,1999,1999,Mar-02:May-30,FALSE,spring
23.9833,57.1,1999-05-24T12:05:00Z,2.5,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,24,5,1999,1999,Mar-02:May-30,FALSE,spring
23.85,57.3,1999-05-24T20:10:00Z,2.7,19,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,24,5,1999,1999,Mar-02:May-30,FALSE,spring
23.9833,57.1,1999-06-08T13:15:00Z,2.5,19,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,8,6,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1999-06-08T21:45:00Z,4.1,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,6,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1999-06-29T13:45:00Z,3.8,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,29,6,1999,1999,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1999-06-29T17:00:00Z,2.8,13,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,29,6,1999,1999,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1999-07-07T13:15:00Z,3.6,12,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,7,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1999-07-09T06:30:00Z,4.2,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,9,7,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1999-07-27T12:35:00Z,4.4,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,27,7,1999,1999,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1999-07-27T15:55:00Z,2.9,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,27,7,1999,1999,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1999-08-10T14:07:00Z,4.1,9,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,10,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1999-08-13T18:20:00Z,4.4,11,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,13,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.85,57.3,1999-08-28T05:50:00Z,4,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,28,8,1999,1999,Jun-01:Aug-30,FALSE,summer
23.9833,57.1,1999-09-07T12:47:00Z,2.9,11,LAT-005,Latvia,Gulf of Riga,Gulf of Riga transitional waters,"",Gulf of Riga transitional waters,855.811191767,243360.758113,2896144600.07,7,9,1999,1999,Sep-01:Nov-30,FALSE,autumn
23.85,57.3,1999-09-08T06:05:00Z,3.75,9,SEA-011,Opensea,Gulf of Riga,Opensea Gulf of Riga,Gulf of Riga,Opensea Gulf of Riga,8674.48923994,954770.496399,30193177349.7,8,9,1999,1999,Sep-01:Nov-30,FALSE,autumn
